Time,Distance,RPM
51.400,2.260,4115.160156
51.500,2.263,4150.259766
51.600,2.266,4205.439941
51.700,2.268,4226.640137
51.800,2.271,4256.899902
51.900,2.274,4302.359863
52.000,2.277,4337.680176
52.100,2.280,4383.609863
52.200,2.283,4410.009766
52.300,2.286,4442.379883
52.400,2.289,4502.689941
52.500,2.292,4558.200195
52.600,2.295,4610.919922
52.700,2.299,4653.189941
52.800,2.302,4680.959961
52.900,2.305,4691.229980
53.000,2.308,4735.229980
53.100,2.311,4790.720215
53.200,2.315,4812.600098
53.300,2.318,4867.580078
53.400,2.321,4918.919922
53.500,2.325,4956.040039
53.600,2.328,5008.560059
53.700,2.331,5034.000000
53.800,2.335,5060.000000
53.900,2.338,5118.839844
54.000,2.342,5186.359863
54.100,2.345,5252.799805
54.200,2.349,5315.200195
54.300,2.353,5319.040039
54.400,2.356,5314.720215
54.500,2.360,5373.600098
54.600,2.364,5402.640137
54.700,2.367,5529.200195
54.800,2.371,5471.419922
54.900,2.375,5413.810059
55.000,2.379,5533.629883
55.100,2.383,5540.000000
55.200,2.387,5626.189941
55.300,2.390,5684.520020
55.400,2.394,5681.910156
55.500,2.398,5741.270020
55.600,2.402,5827.450195
55.700,2.406,5855.129883
55.800,2.410,5882.390137
55.900,2.414,5941.299805
56.000,2.419,5956.000000
56.100,2.423,5998.839844
56.200,2.427,6088.450195
56.300,2.431,6083.500000
56.400,2.436,6087.500000
56.500,2.440,6159.000000
56.600,2.444,6195.500000
56.700,2.449,6224.500000
56.800,2.453,6254.000000
56.900,2.457,6300.000000
57.000,2.462,6081.000000
57.100,2.466,5715.000000
57.200,2.471,5344.000000
57.300,2.475,5151.500000
57.400,2.480,5237.000000
57.500,2.485,5254.500000
57.600,2.489,5257.500000
57.700,2.494,5290.000000
57.800,2.498,5322.700195
57.900,2.503,5356.129883
58.000,2.508,5411.750000
58.100,2.512,5425.500000
58.200,2.517,5440.180176
58.300,2.522,5472.689941
58.400,2.527,5491.419922
58.500,2.531,5527.370117
58.600,2.536,5534.000000
58.700,2.541,5556.540039
58.800,2.546,5599.600098
58.900,2.551,5626.859863
59.000,2.556,5650.660156
59.100,2.561,5691.520020
59.200,2.566,5514.399902
59.300,2.571,5445.279785
59.400,2.576,5435.160156
59.500,2.581,5249.000000
59.600,2.586,5182.759766
59.700,2.591,5111.000000
59.800,2.596,5512.759766
59.900,2.601,5877.439941
60.000,2.606,5663.240234
60.100,2.610,5471.279785
60.200,2.615,5217.160156
60.300,2.620,4976.640137
60.400,2.624,4886.560059
60.500,2.629,4823.799805
60.600,2.633,5003.759766
60.700,2.637,5358.069824
60.800,2.641,5452.839844
60.900,2.645,5332.000000
61.000,2.649,5435.870117
61.100,2.652,5553.000000
61.200,2.656,5507.410156
61.300,2.660,5333.799805
61.400,2.663,5172.029785
61.500,2.666,5232.890137
61.600,2.670,5309.439941
61.700,2.673,5161.799805
61.800,2.676,5049.379883
61.900,2.679,5147.089844
62.000,2.682,5158.729980
62.100,2.685,5053.640137
62.200,2.688,4989.020020
62.300,2.690,4916.819824
62.400,2.693,4860.500000
62.500,2.696,4830.899902
62.600,2.699,4785.319824
62.700,2.701,4719.040039
62.800,2.704,4719.399902
62.900,2.707,4808.939941
63.000,2.709,4866.200195
63.100,2.712,4818.120117
63.200,2.714,4771.080078
63.300,2.717,4797.000000
63.400,2.720,4788.259766
63.500,2.722,4795.939941
63.600,2.724,4821.500000
63.700,2.727,4833.750000
63.800,2.729,4857.750000
63.900,2.732,4854.500000
64.000,2.734,4863.450195
64.100,2.737,4914.750000
64.200,2.739,4941.899902
64.300,2.742,4972.200195
64.400,2.744,4983.250000
64.500,2.747,5007.600098
64.600,2.749,5036.700195
64.700,2.752,5062.049805
64.800,2.754,5089.000000
64.900,2.757,5096.649902
65.000,2.760,5096.100098
65.100,2.762,5066.839844
65.200,2.765,5096.479980
65.300,2.767,5157.160156
65.400,2.770,5183.560059
65.500,2.772,5280.439941
65.600,2.775,5375.200195
65.700,2.778,5445.160156
65.800,2.780,5532.399902
65.900,2.783,5615.640137
66.000,2.786,5703.680176
66.100,2.789,5799.359863
66.200,2.792,5874.439941
66.300,2.794,5926.319824
66.400,2.797,5982.839844
66.500,2.800,6040.220215
66.600,2.803,6140.660156
66.700,2.806,6215.370117
66.800,2.809,6238.439941
66.900,2.813,6367.080078
67.000,2.816,6433.209961
67.100,2.819,6227.129883
67.200,2.822,5830.169922
67.300,2.826,5159.779785
67.400,2.829,4711.220215
67.500,2.832,4869.569824
67.600,2.836,4846.830078
67.700,2.839,4923.959961
67.800,2.842,4971.879883
67.900,2.846,5008.520020
68.000,2.849,5063.479980
68.100,2.853,5105.379883
68.200,2.856,5164.120117
68.300,2.860,5216.100098
68.400,2.864,5253.859863
68.500,2.867,5314.600098
68.600,2.871,5350.060059
68.700,2.875,5401.040039
68.800,2.878,5444.979980
68.900,2.882,5483.299805
69.000,2.886,5548.720215
69.100,2.890,5589.520020
69.200,2.894,5621.560059
69.300,2.898,5689.979980
69.400,2.902,5721.180176
69.500,2.906,5743.850098
69.600,2.910,5823.520020
69.700,2.914,5869.279785
69.800,2.918,5885.890137
69.900,2.922,5927.600098
70.000,2.926,5975.709961
70.100,2.931,6003.430176
70.200,2.935,6045.700195
70.300,2.939,6096.839844
70.400,2.943,5906.819824
70.500,2.948,5762.649902
70.600,2.952,5825.890137
70.700,2.956,5607.000000
70.800,2.961,5511.879883
70.900,2.965,5285.399902
71.000,2.969,5167.000000
71.100,2.974,5115.399902
71.200,2.978,4950.000000
71.300,2.982,4882.399902
71.400,2.986,4871.600098
71.500,2.990,4732.000000
71.600,2.994,4576.399902
71.700,2.997,4570.000000
71.800,3.001,4465.399902
71.900,3.005,4404.399902
72.000,3.008,4488.600098
72.100,3.012,4336.200195
72.200,3.015,4255.399902
72.300,3.018,4199.399902
72.400,3.022,4115.879883
72.500,3.025,4100.080078
72.600,3.028,4099.770020
72.700,3.031,4110.399902
72.800,3.035,4077.810059
72.900,3.038,4086.060059
73.000,3.041,4169.700195
73.100,3.044,4229.890137
73.200,3.047,4182.450195
73.300,3.050,4174.109863
73.400,3.053,4187.620117
73.500,3.055,4160.830078
73.600,3.058,4167.580078
73.700,3.061,4182.560059
73.800,3.064,4196.399902
73.900,3.067,4229.439941
74.000,3.070,4253.000000
74.100,3.073,4257.560059
74.200,3.076,4278.299805
74.300,3.079,4282.140137
74.400,3.082,4267.819824
74.500,3.085,4285.919922
74.600,3.088,4282.080078
74.700,3.092,4326.959961
74.800,3.095,4337.259766
74.900,3.098,4307.740234
75.000,3.101,4356.640137
75.100,3.104,4368.240234
75.200,3.107,4501.040039
75.300,3.110,4509.169922
75.400,3.113,4427.870117
75.500,3.116,4477.390137
75.600,3.119,4495.899902
75.700,3.122,4486.250000
75.800,3.125,4543.069824
75.900,3.128,4665.169922
76.000,3.131,4705.160156
76.100,3.134,4625.330078
76.200,3.137,4748.660156
76.300,3.140,4869.450195
76.400,3.143,4734.000000
76.500,3.147,4815.770020
76.600,3.150,4933.910156
76.700,3.153,4886.529785
76.800,3.156,4883.560059
76.900,3.160,4931.720215
77.000,3.163,4959.240234
77.100,3.166,5001.560059
77.200,3.170,5095.000000
77.300,3.173,5096.799805
77.400,3.177,5120.160156
77.500,3.180,5197.759766
77.600,3.184,5261.560059
77.700,3.188,5301.680176
77.800,3.191,5381.520020
77.900,3.195,5362.479980
78.000,3.199,5424.000000
78.100,3.203,5474.720215
78.200,3.206,5517.100098
78.300,3.210,5578.450195
78.400,3.214,5642.100098
78.500,3.218,5635.350098
78.600,3.222,5710.049805
78.700,3.226,5781.100098
78.800,3.230,5831.750000
78.900,3.234,5845.100098
79.000,3.238,5893.250000
79.100,3.242,5921.549805
79.200,3.246,5958.450195
79.300,3.251,5984.700195
79.400,3.255,6049.500000
79.500,3.259,6086.600098
79.600,3.263,6096.200195
79.700,3.268,6137.560059
79.800,3.272,6157.259766
79.900,3.276,6224.500000
80.000,3.281,6258.000000
80.100,3.285,6279.779785
80.200,3.290,6278.060059
80.300,3.294,6319.720215
80.400,3.299,6363.419922
80.500,3.303,6438.000000
80.600,3.308,6432.220215
80.700,3.312,6445.140137
80.800,3.317,6513.419922
80.900,3.321,6385.339844
81.000,3.326,6127.399902
81.100,3.331,6297.020020
81.200,3.335,6199.620117
81.300,3.340,5701.410156
81.400,3.345,5317.339844
81.500,3.349,5266.490234
81.600,3.354,5238.970215
81.700,3.359,5125.850098
81.800,3.363,5154.350098
81.900,3.367,4996.229980
82.000,3.371,4748.000000
82.100,3.375,4833.160156
82.200,3.379,4701.660156
82.300,3.383,4819.149902
82.400,3.387,5235.549805
82.500,3.391,5383.750000
82.600,3.394,5567.560059
82.700,3.398,5682.759766
82.800,3.401,5489.080078
82.900,3.405,5190.560059
83.000,3.408,5195.640137
83.100,3.411,5242.200195
83.200,3.414,5230.799805
83.300,3.417,5134.560059
83.400,3.420,5087.399902
83.500,3.423,5062.879883
83.600,3.426,4999.439941
83.700,3.428,4950.080078
83.800,3.431,4889.959961
83.900,3.434,4777.560059
84.000,3.437,4706.040039
84.100,3.439,4678.319824
84.200,3.442,4643.500000
84.300,3.445,4590.709961
84.400,3.447,4539.149902
84.500,3.450,4535.770020
84.600,3.452,4604.319824
84.700,3.455,4612.459961
84.800,3.457,4518.450195
84.900,3.459,4430.370117
85.000,3.462,4221.850098
85.100,3.464,4217.609863
85.200,3.467,4316.680176
85.300,3.469,4319.879883
85.400,3.471,4315.000000
85.500,3.474,4358.799805
85.600,3.476,4291.899902
85.700,3.478,4294.299805
85.800,3.480,4333.200195
85.900,3.483,4299.600098
86.000,3.485,4294.399902
86.100,3.487,4299.799805
86.200,3.489,4253.799805
86.300,3.492,4315.600098
86.400,3.494,4360.399902
86.500,3.496,4397.399902
86.600,3.498,4441.899902
86.700,3.501,4476.799805
86.800,3.503,4531.899902
86.900,3.505,4580.000000
87.000,3.507,4685.200195
87.100,3.510,4610.439941
87.200,3.512,4663.259766
87.300,3.514,4734.060059
87.400,3.517,4765.169922
87.500,3.519,4867.750000
87.600,3.521,4981.270020
87.700,3.524,5003.430176
87.800,3.526,5106.049805
87.900,3.529,5097.740234
88.000,3.531,5189.819824
88.100,3.534,5231.000000
88.200,3.536,5289.000000
88.300,3.539,5462.609863
88.400,3.542,5558.759766
88.500,3.544,5616.240234
88.600,3.547,5678.919922
88.700,3.550,5749.600098
88.800,3.553,5719.640137
88.900,3.556,5851.279785
89.000,3.558,5904.799805
89.100,3.561,5958.640137
89.200,3.564,6005.600098
89.300,3.567,6084.839844
89.400,3.570,6170.479980
89.500,3.573,6211.479980
89.600,3.576,6288.879883
89.700,3.580,6444.479980
89.800,3.583,6387.160156
89.900,3.586,5943.459961
90.000,3.589,5528.330078
90.100,3.593,4933.689941
90.200,3.596,4820.279785
90.300,3.599,4998.689941
90.400,3.603,4981.600098
90.500,3.606,5082.120117
90.600,3.609,5145.240234
90.700,3.613,5054.169922
90.800,3.616,5166.850098
90.900,3.620,5136.970215
91.000,3.623,5177.669922
91.100,3.627,5264.379883
91.200,3.631,5261.620117
91.300,3.634,5327.830078
91.400,3.638,5446.379883
91.500,3.642,5336.859863
91.600,3.645,5443.700195
91.700,3.649,5390.759766
91.800,3.653,5112.799805
91.900,3.657,5255.779785
92.000,3.661,5071.439941
92.100,3.665,4999.399902
92.200,3.669,4780.740234
92.300,3.673,4678.439941
92.400,3.676,4602.339844
92.500,3.680,4584.560059
92.600,3.684,4483.279785
92.700,3.688,4328.259766
92.800,3.691,4086.000000
92.900,3.694,3850.000000
93.000,3.698,3690.750000
93.100,3.701,3821.250000
93.200,3.704,3937.000000
93.300,3.708,3842.250000
93.400,3.711,3844.500000
93.500,3.714,3741.750000
93.600,3.717,3674.500000
93.700,3.720,3609.250000
93.800,3.722,3560.500000
93.900,3.725,3577.000000
94.000,3.728,3565.750000
94.100,3.731,3573.750000
94.200,3.734,3532.500000
94.300,3.736,3510.840088
94.400,3.739,3479.959961
94.500,3.741,3456.800049
94.600,3.744,3449.840088
94.700,3.747,3495.679932
94.800,3.749,3499.040039
94.900,3.752,3534.040039
95.000,3.754,3492.479980
95.100,3.757,3550.280029
95.200,3.759,3551.120117
95.300,3.762,3583.080078
95.400,3.764,3655.159912
95.500,3.767,3679.520020
95.600,3.769,3739.320068
95.700,3.772,3763.800049
95.800,3.774,3802.370117
95.900,3.777,3830.800049
96.000,3.780,3887.350098
96.100,3.782,3936.489990
96.200,3.785,4000.179932
96.300,3.788,4064.110107
96.400,3.791,4126.629883
96.500,3.793,4200.270020
96.600,3.796,4247.660156
96.700,3.799,4296.560059
96.800,3.802,4354.759766
96.900,3.805,4375.270020
97.000,3.808,4430.479980
97.100,3.811,4488.080078
97.200,3.814,4498.419922
97.300,3.817,4547.979980
97.400,3.820,4579.859863
97.500,3.823,4662.060059
97.600,3.827,4649.140137
97.700,3.830,4674.919922
97.800,3.833,4683.799805
97.900,3.836,4724.959961
98.000,3.839,4639.379883
98.100,3.843,4712.660156
98.200,3.846,4774.459961
98.300,3.849,4872.959961
98.400,3.853,4962.799805
98.500,3.856,4924.640137
98.600,3.859,4868.479980
98.700,3.863,5049.740234
98.800,3.866,5033.870117
98.900,3.869,5003.129883
99.000,3.873,5054.240234
99.100,3.876,5090.259766
99.200,3.880,5111.379883
99.300,3.883,5181.609863
99.400,3.887,5217.569824
99.500,3.891,5242.129883
99.600,3.894,5312.350098
99.700,3.898,5407.240234
99.800,3.902,5384.000000
99.900,3.905,5464.259766
100.000,3.909,5510.790039
100.100,3.913,5646.399902
100.200,3.917,5585.600098
100.300,3.921,5682.600098
100.400,3.925,5676.200195
100.500,3.928,5737.000000
100.600,3.932,5732.799805
100.700,3.936,5738.799805
100.800,3.940,5819.799805
100.900,3.945,5793.600098
101.000,3.949,5895.799805
101.100,3.953,6033.000000
101.200,3.957,5906.600098
101.300,3.961,6012.200195
101.400,3.965,6039.000000
101.500,3.970,6137.600098
101.600,3.974,6266.009766
101.700,3.978,6113.220215
101.800,3.982,6236.020020
101.900,3.987,6287.750000
102.000,3.991,6308.000000
102.100,3.996,6332.700195
102.200,4.000,6399.049805
102.278,4.003,6239.149902
